,ADC channel,average,error
0,-490.0,4.333333333333333,2.333333333333333
1,-470.0,2.0,2.0
2,-450.0,4.333333333333333,1.666666666666667
3,-430.0,4.666666666666667,2.333333333333333
4,-410.0,3.0,2.0
5,-390.0,2.3333333333333335,1.6666666666666665
6,-370.0,2.6666666666666665,2.3333333333333335
7,-350.0,3.0,2.0
8,-330.0,4.666666666666667,3.666666666666667
9,-310.0,3.0,1.0
10,-290.0,2.0,2.0
11,-270.0,1.6666666666666667,0.6666666666666667
12,-250.0,2.0,3.0
13,-230.0,3.6666666666666665,1.6666666666666665
14,-210.0,3.0,2.0
15,-190.0,5.666666666666667,2.666666666666667
16,-170.0,5.333333333333333,1.666666666666667
17,-150.0,3.3333333333333335,3.3333333333333335
18,-130.0,7.666666666666667,3.333333333333333
19,-110.0,11.333333333333334,3.333333333333334
20,-90.0,19.666666666666668,5.666666666666668
21,-70.0,29.333333333333332,4.666666666666668
22,-50.0,68.33333333333333,8.333333333333329
23,-30.0,114.66666666666667,0.6666666666666714
24,-10.0,202.66666666666666,25.666666666666657
25,10.0,319.3333333333333,18.333333333333314
26,30.0,451.6666666666667,25.333333333333314
27,50.0,669.0,47.0
28,70.0,805.0,19.0
29,90.0,963.6666666666666,36.33333333333337
30,110.0,1049.0,30.0
31,130.0,1153.6666666666667,38.33333333333326
32,150.0,1170.3333333333333,41.66666666666674
33,170.0,1166.3333333333333,20.666666666666742
34,190.0,1108.3333333333333,23.333333333333258
35,210.0,1060.3333333333333,20.333333333333258
36,230.0,1017.3333333333334,56.33333333333337
37,250.0,1009.6666666666666,53.66666666666663
38,270.0,990.0,32.0
39,290.0,970.3333333333334,78.33333333333337
40,310.0,938.3333333333334,46.66666666666663
41,330.0,975.0,27.0
42,350.0,1003.0,62.0
43,370.0,970.6666666666666,29.66666666666663
44,390.0,992.6666666666666,28.66666666666663
45,410.0,954.0,52.0
46,430.0,962.0,57.0
47,450.0,938.3333333333334,27.66666666666663
48,470.0,938.6666666666666,43.66666666666663
49,490.0,972.3333333333334,27.33333333333337
50,510.0,980.3333333333334,43.66666666666663
51,530.0,957.3333333333334,52.66666666666663
52,550.0,932.0,26.0
53,570.0,920.6666666666666,37.33333333333337
54,590.0,936.0,30.0
55,610.0,934.6666666666666,32.33333333333337
56,630.0,884.6666666666666,52.33333333333337
57,650.0,864.3333333333334,14.666666666666629
58,670.0,875.3333333333334,20.33333333333337
59,690.0,876.3333333333334,44.33333333333337
60,710.0,894.6666666666666,45.66666666666663
61,730.0,937.6666666666666,57.66666666666663
62,750.0,926.6666666666666,35.33333333333337
63,770.0,974.0,20.0
64,790.0,977.3333333333334,45.33333333333337
65,810.0,1013.3333333333334,12.666666666666629
66,830.0,1026.3333333333333,36.66666666666674
67,850.0,1089.0,57.0
68,870.0,1054.3333333333333,46.66666666666674
69,890.0,1077.0,69.0
70,910.0,1070.6666666666667,0.6666666666667425
71,930.0,1096.0,29.0
72,950.0,1021.6666666666666,70.66666666666663
73,970.0,1057.3333333333333,52.33333333333326
74,990.0,1012.0,48.0
75,1010.0,998.6666666666666,32.33333333333337
76,1030.0,945.3333333333334,14.333333333333371
77,1050.0,942.3333333333334,3.6666666666666288
78,1070.0,906.0,5.0
79,1090.0,908.0,17.0
80,1110.0,844.3333333333334,30.66666666666663
81,1130.0,854.0,33.0
82,1150.0,824.6666666666666,26.33333333333337
83,1170.0,796.6666666666666,46.33333333333337
84,1190.0,803.6666666666666,68.33333333333337
85,1210.0,777.3333333333334,38.66666666666663
86,1230.0,780.6666666666666,35.66666666666663
87,1250.0,779.0,15.0
88,1270.0,723.0,30.0
89,1290.0,745.0,42.0
90,1310.0,705.6666666666666,9.666666666666629
91,1330.0,707.6666666666666,27.66666666666663
92,1350.0,730.3333333333334,68.66666666666663
93,1370.0,723.3333333333334,4.333333333333371
94,1390.0,695.6666666666666,10.333333333333371
95,1410.0,692.0,9.0
96,1430.0,684.6666666666666,59.33333333333337
97,1450.0,689.3333333333334,83.33333333333337
98,1470.0,704.0,19.0
99,1490.0,684.3333333333334,45.66666666666663
100,1510.0,674.0,30.0
101,1530.0,673.6666666666666,41.33333333333337
102,1550.0,664.6666666666666,12.666666666666629
103,1570.0,646.3333333333334,22.33333333333337
