-495,4
-485,4
-475,2
-465,2
-455,2
-445,2
-435,4
-425,3
-415,2
-405,4
-395,5
-385,8
-375,5
-365,7
-355,3
-345,5
-335,4
-325,4
-315,9
-305,7
-295,3
-285,10
-275,11
-265,5
-255,7
-245,4
-235,6
-225,7
-215,4
-205,3
-195,3
-185,4
-175,4
-165,2
-155,5
-145,0
-135,4
-125,4
-115,8
-105,16
-95,18
-85,24
-75,40
-65,41
-55,54
-45,72
-35,102
-25,132
-15,161
-5,208
5,234
15,307
25,385
35,423
45,531
55,593
65,721
75,813
85,968
95,1166
105,1264
115,1457
125,1580
135,1927
145,2088
155,2486
165,2726
175,3157
185,3507
195,3984
205,4321
215,4800
225,5336
235,5743
245,6202
255,6395
265,7018
275,7196
285,7337
295,7420
305,7396
315,7493
325,7375
335,6941
345,6869
355,6540
365,6048
375,5642
385,5166
395,4753
405,4282
415,3799
425,3716
435,3195
445,2952
455,2577
465,2305
475,2051
485,1958
495,1664
505,1529
515,1397
525,1300
535,1164
545,1097
555,1008
565,972
575,930
585,919
595,893
605,831
615,793
625,847
635,802
645,801
655,770
665,789
675,779
685,783
695,725
705,705
715,715
725,738
735,688
745,741
755,701
765,705
775,699
785,756
795,723
805,682
815,739
825,740
835,701
845,660
855,676
865,648
875,713
885,647
895,627
905,671
915,680
925,688
935,609
945,628
955,659
965,651
975,613
985,644
995,686
1005,658
1015,625
1025,628
1035,603
1045,641
1055,640
1065,627
1075,625
1085,577
1095,638
1105,636
1115,621
1125,608
1135,573
1145,606
1155,583
1165,581
1175,651
1185,596
1195,550
1205,601
1215,555
1225,582
1235,632
1245,566
1255,605
1265,592
1275,589
1285,606
1295,581
1305,580
1315,549
1325,562
1335,637
1345,591
1355,604
1365,596
1375,602
1385,630
1395,603
1405,584
1415,604
1425,596
1435,625
1445,568
1455,627
1465,584
1475,599
1485,557
1495,596
1505,620
1515,619
1525,590
1535,634
1545,569
1555,589
1565,572
1575,566
1585,574
1595,543
1605,632
1615,607
1625,601
1635,609
1645,624
1655,614
1665,572
1675,617
1685,610
1695,587
1705,618
1715,606
1725,583
1735,543
1745,590
1755,595
1765,596
1775,598
1785,580
1795,603
1805,619
1815,586
1825,603
1835,567
1845,594
1855,622
1865,615
1875,577
1885,569
1895,610
1905,593
1915,639
1925,570
1935,618
1945,609
1955,616
1965,575
1975,640
1985,611
1995,649
2005,626
2015,630
2025,622
2035,605
2045,648
2055,678
2065,638
2075,626
2085,649
2095,677
2105,603
2115,667
2125,660
2135,637
2145,656
2155,687
2165,704
2175,658
2185,689
2195,683
2205,693
2215,717
2225,717
2235,710
2245,718
2255,743
2265,716
2275,718
2285,739
2295,750
2305,736
2315,783
2325,789
2335,782
2345,762
2355,797
2365,743
2375,789
2385,783
2395,769
2405,769
2415,794
2425,762
2435,773
2445,765
2455,795
2465,762
2475,793
2485,727
2495,783
2505,716
2515,763
2525,804
2535,787
2545,724
2555,715
2565,799
2575,749
2585,720
2595,750
2605,737
2615,770
2625,758
2635,751
2645,699
2655,736
2665,683
2675,729
2685,709
2695,691
2705,712
2715,679
2725,640
2735,716
2745,697
2755,667
2765,710
2775,682
2785,682
2795,654
2805,667
2815,682
2825,631
2835,655
2845,680
2855,647
2865,709
2875,661
2885,639
2895,674
2905,667
2915,598
2925,630
2935,647
2945,644
2955,643
2965,610
2975,642
2985,641
2995,621
3005,611
3015,643
3025,599
3035,618
3045,632
3055,617
3065,599
3075,601
3085,628
3095,644
3105,601
3115,620
3125,638
3135,562
3145,595
3155,582
3165,625
3175,573
3185,576
3195,556
3205,512
3215,558
3225,623
3235,574
3245,572
3255,583
3265,566
3275,599
3285,572
3295,531
3305,603
3315,614
3325,599
3335,563
3345,564
3355,555
3365,551
3375,511
3385,580
3395,583
3405,576
3415,592
3425,558
3435,542
3445,569
3455,531
3465,579
3475,500
3485,559
3495,541
3505,558
3515,599
3525,519
3535,531
3545,546
3555,565
3565,541
3575,559
3585,586
3595,559
3605,533
3615,555
3625,546
3635,547
3645,554
3655,577
3665,560
3675,550
3685,567
3695,536
3705,598
3715,581
3725,520
3735,538
3745,599
3755,489
3765,534
3775,533
3785,541
3795,584
3805,537
3815,509
3825,539
3835,513
3845,516
3855,492
3865,544
3875,517
3885,514
3895,517
3905,514
3915,515
3925,542
3935,535
3945,542
3955,516
3965,493
3975,534
3985,504
3995,565
4005,556
4015,516
4025,515
4035,530
4045,502
4055,547
4065,554
4075,520
4085,555
4095,524
4105,505
4115,506
4125,530
4135,526
4145,538
4155,500
4165,541
4175,550
4185,483
4195,547
4205,499
4215,552
4225,518
4235,509
4245,500
4255,505
4265,567
4275,485
4285,515
4295,514
4305,511
4315,482
4325,524
4335,486
4345,537
4355,511
4365,502
4375,524
4385,487
4395,525
4405,528
4415,521
4425,542
4435,538
4445,493
4455,498
4465,529
4475,500
4485,504
4495,525
4505,551
4515,529
4525,499
4535,517
4545,482
4555,474
4565,551
4575,518
4585,514
4595,506
4605,525
4615,472
4625,506
4635,519
4645,509
4655,548
4665,531
4675,500
4685,551
4695,529
4705,530
4715,499
4725,490
4735,521
4745,521
4755,485
4765,512
4775,481
4785,510
4795,521
4805,527
4815,478
4825,509
4835,517
4845,514
4855,519
4865,484
4875,473
4885,493
4895,498
4905,473
4915,505
4925,497
4935,454
4945,485
4955,503
4965,486
4975,531
4985,489
4995,493
5005,537
5015,467
5025,483
5035,461
5045,528
5055,483
5065,499
5075,491
5085,476
5095,466
5105,486
5115,516
5125,496
5135,487
5145,486
5155,491
5165,482
5175,488
5185,444
5195,448
5205,493
5215,475
5225,468
5235,506
5245,476
5255,486
5265,494
5275,508
5285,465
5295,498
5305,494
5315,493
5325,468
5335,491
5345,451
5355,481
5365,462
5375,470
5385,454
5395,476
5405,481
5415,435
5425,473
5435,480
5445,502
5455,460
5465,488
5475,483
5485,458
5495,425
5505,457
5515,423
5525,476
5535,450
5545,413
5555,411
5565,467
5575,448
5585,412
5595,473
5605,465
5615,477
5625,451
5635,438
5645,432
5655,427
5665,447
5675,472
5685,483
5695,434
5705,450
5715,394
5725,467
5735,420
5745,375
5755,424
5765,377
5775,416
5785,422
5795,394
5805,411
5815,363
5825,382
5835,395
5845,383
5855,382
5865,376
5875,367
5885,395
5895,366
5905,345
5915,365
5925,374
5935,328
5945,340
5955,329
5965,380
5975,304
5985,358
5995,334
6005,338
6015,324
6025,304
6035,333
6045,290
6055,310
6065,298
6075,300
6085,292
6095,289
6105,292
6115,292
6125,289
6135,260
6145,322
6155,230
6165,260
6175,276
6185,246
6195,241
6205,216
6215,234
6225,211
6235,223
6245,207
6255,204
6265,230
6275,209
6285,203
6295,195
6305,210
6315,206
6325,172
6335,173
6345,180
6355,165
6365,142
6375,175
6385,186
6395,156
6405,150
6415,134
6425,147
6435,150
6445,151
6455,140
6465,138
6475,137
6485,142
6495,125
6505,137
6515,120
6525,115
6535,109
6545,106
6555,125
6565,112
6575,112
6585,114
6595,118
6605,99
6615,118
6625,108
6635,98
6645,132
6655,98
6665,92
6675,119
6685,120
6695,112
6705,96
6715,93
6725,129
6735,120
6745,110
6755,102
6765,126
6775,124
6785,126
6795,125
6805,120
6815,129
6825,117
6835,134
6845,126
6855,142
6865,147
6875,126
6885,133
6895,145
6905,181
6915,156
6925,138
6935,203
6945,152
6955,170
6965,175
6975,195
6985,194
6995,194
7005,231
7015,200
7025,190
7035,216
7045,222
7055,211
7065,249
7075,255
7085,282
7095,267
7105,261
7115,300
7125,293
7135,302
7145,277
7155,302
7165,353
7175,335
7185,350
7195,370
7205,408
7215,398
7225,372
7235,388
7245,435
7255,488
7265,448
7275,483
7285,460
7295,496
7305,531
7315,552
7325,585
7335,554
7345,573
7355,566
7365,596
7375,617
7385,663
7395,675
7405,656
7415,709
7425,706
7435,685
7445,698
7455,730
7465,775
7475,743
7485,782
7495,823
7505,823
7515,851
7525,930
7535,857
7545,983
7555,911
7565,994
7575,879
7585,938
7595,1013
7605,1065
7615,1070
7625,1080
7635,1115
7645,1114
7655,1111
7665,1148
7675,1139
7685,1187
7695,1194
7705,1235
7715,1281
7725,1223
7735,1178
7745,1258
7755,1264
7765,1246
7775,1285
7785,1266
7795,1379
7805,1293
7815,1302
7825,1373
7835,1368
7845,1330
7855,1326
7865,1345
7875,1391
7885,1357
7895,1370
7905,1415
7915,1366
7925,1465
7935,1365
7945,1371
7955,1356
7965,1364
7975,1314
7985,1408
7995,1347
8005,1310
8015,1291
8025,1324
8035,1328
8045,1349
8055,1332
8065,1300
8075,1266
8085,1273
8095,1346
8105,1313
8115,1238
8125,1233
8135,1225
8145,1210
8155,1153
8165,1189
8175,1197
8185,1201
8195,1160
8205,1096
8215,1144
8225,1081
8235,1055
8245,1053
8255,997
8265,1000
8275,1029
8285,926
8295,1001
8305,895
8315,955
8325,904
8335,910
8345,887
8355,802
8365,838
8375,811
8385,818
8395,816
8405,729
8415,764
8425,732
8435,671
8445,665
8455,620
8465,681
8475,600
8485,633
8495,553
8505,556
8515,516
8525,492
8535,481
8545,492
8555,495
8565,451
8575,436
8585,422
8595,421
8605,400
8615,432
8625,391
8635,351
8645,352
8655,333
8665,309
8675,292
8685,289
8695,291
8705,289
8715,257
8725,265
8735,255
8745,249
8755,213
8765,199
8775,188
8785,198
8795,158
8805,165
8815,169
8825,164
8835,150
8845,145
8855,134
8865,130
8875,121
8885,129
8895,117
8905,113
8915,96
8925,93
8935,86
8945,84
8955,87
8965,76
8975,89
8985,79
8995,69
9005,73
9015,62
9025,58
9035,62
9045,57
9055,45
9065,44
9075,47
9085,46
9095,54
9105,38
9115,41
9125,35
9135,34
9145,45
9155,32
9165,28
9175,32
9185,35
9195,26
9205,32
9215,22
9225,23
9235,16
9245,26
9255,22
9265,33
9275,15
9285,20
9295,18
9305,20
9315,14
9325,18
9335,16
9345,15
9355,18
9365,23
9375,13
9385,12
9395,7
9405,22
9415,10
9425,11
9435,23
9445,23
9455,11
9465,20
9475,12
9485,9
9495,12
9505,11
9515,13
9525,18
9535,13
9545,4
9555,12
9565,15
9575,12
9585,10
9595,16
9605,10
9615,10
9625,7
9635,9
9645,11
9655,6
9665,12
9675,9
9685,8
9695,7
9705,6
9715,7
9725,11
9735,11
9745,17
9755,8
9765,5
9775,14
9785,6
9795,8
9805,5
9815,8
9825,9
9835,7
9845,11
9855,10
9865,11
9875,10
9885,2
9895,5
9905,11
9915,10
9925,4
9935,7
9945,6
9955,5
9965,10
9975,11
9985,7
9995,7
10005,9
10015,9
10025,9
10035,4
10045,6
10055,4
10065,10
10075,10
10085,5
10095,7
10105,9
10115,6
10125,3
10135,10
10145,4
10155,3
10165,13
10175,11
10185,13
10195,7
10205,11
10215,9
10225,5
10235,6
10245,10
10255,7
10265,3
10275,6
10285,12
10295,15
10305,8
10315,6
10325,4
10335,7
10345,9
10355,6
10365,4
10375,9
10385,7
10395,10
10405,9
10415,8
10425,5
10435,10
10445,11
10455,6
10465,8
10475,5
10485,6
10495,6
10505,3
10515,5
10525,11
10535,8
10545,3
10555,5
10565,5
10575,6
10585,4
10595,4
10605,8
10615,4
10625,8
10635,6
10645,5
10655,3
10665,4
10675,11
10685,8
10695,5
10705,6
10715,6
10725,4
10735,5
10745,9
10755,4
10765,5
10775,9
10785,10
10795,4
10805,7
10815,5
10825,10
10835,8
10845,7
10855,4
10865,4
10875,2
10885,10
10895,4
10905,9
10915,7
10925,1
10935,9
10945,3
10955,3
10965,7
10975,7
10985,9
10995,6
11005,7
11015,6
11025,5
11035,7
11045,5
11055,8
11065,2
