,ADC channel,average,error
1429,13795.0,2.0,1.0
1430,13805.0,1.6666666666666667,1.6666666666666667
1431,13815.0,1.3333333333333333,1.6666666666666667
1432,13825.0,0.3333333333333333,0.6666666666666667
1433,13835.0,1.3333333333333333,0.6666666666666667
1434,13845.0,1.6666666666666667,1.6666666666666667
1435,13855.0,0.3333333333333333,0.6666666666666667
1436,13865.0,1.0,2.0
1437,13875.0,1.0,1.0
1438,13885.0,1.6666666666666667,0.6666666666666667
1439,13895.0,1.0,1.0
1440,13905.0,1.0,1.0
1441,13915.0,1.0,1.0
1442,13925.0,1.0,0.0
1443,13935.0,1.0,1.0
1444,13945.0,2.3333333333333335,2.6666666666666665
1445,13955.0,1.0,0.0
1446,13965.0,2.0,2.0
1447,13975.0,1.6666666666666667,1.3333333333333333
1448,13985.0,1.6666666666666667,1.6666666666666667
1449,13995.0,1.6666666666666667,0.6666666666666667
1450,14005.0,2.3333333333333335,2.6666666666666665
1451,14015.0,2.0,2.0
1452,14025.0,1.3333333333333333,0.6666666666666667
1453,14035.0,1.3333333333333333,0.6666666666666667
1454,14045.0,2.0,1.0
1455,14055.0,1.3333333333333333,1.3333333333333333
1456,14065.0,1.6666666666666667,0.6666666666666667
1457,14075.0,1.6666666666666667,0.6666666666666667
1458,14085.0,2.6666666666666665,0.6666666666666665
1459,14095.0,2.3333333333333335,1.3333333333333335
1460,14105.0,0.6666666666666666,1.3333333333333335
1461,14115.0,1.3333333333333333,1.3333333333333333
1462,14125.0,1.3333333333333333,1.3333333333333333
1463,14135.0,1.6666666666666667,1.3333333333333333
1464,14145.0,1.0,0.0
1465,14155.0,2.0,1.0
1466,14165.0,1.3333333333333333,0.6666666666666667
1467,14175.0,1.3333333333333333,1.3333333333333333
1468,14185.0,2.6666666666666665,1.3333333333333335
1469,14195.0,0.6666666666666666,1.3333333333333335
1470,14205.0,1.6666666666666667,1.3333333333333333
1471,14215.0,1.0,1.0
1472,14225.0,0.6666666666666666,0.6666666666666666
1473,14235.0,0.6666666666666666,0.6666666666666666
1474,14245.0,0.6666666666666666,0.6666666666666666
1475,14255.0,1.6666666666666667,1.6666666666666667
1476,14265.0,1.0,2.0
1477,14275.0,2.6666666666666665,1.3333333333333335
1478,14285.0,1.0,1.0
1479,14295.0,1.6666666666666667,0.6666666666666667
1480,14305.0,1.0,1.0
1481,14315.0,2.0,0.0
1482,14325.0,1.3333333333333333,0.6666666666666667
1483,14335.0,0.6666666666666666,0.6666666666666666
1484,14345.0,1.6666666666666667,2.333333333333333
1485,14355.0,2.3333333333333335,0.6666666666666665
1486,14365.0,1.0,0.0
