-495,3
-485,1
-475,0
-465,0
-455,0
-445,1
-435,0
-425,1
-415,1
-405,4
-395,2
-385,2
-375,1
-365,0
-355,0
-345,1
-335,0
-325,0
-315,0
-305,0
-295,0
-285,0
-275,0
-265,0
-255,0
-245,0
-235,2
-225,2
-215,1
-205,7
-195,9
-185,19
-175,22
-165,38
-155,77
-145,128
-135,209
-125,313
-115,394
-105,587
-95,803
-85,968
-75,1114
-65,1288
-55,1461
-45,1544
-35,1649
-25,1640
-15,1713
-5,1610
5,1536
15,1433
25,1294
35,1184
45,985
55,841
65,671
75,531
85,446
95,355
105,315
115,277
125,245
135,258
145,218
155,262
165,244
175,283
185,278
195,291
205,315
215,343
225,329
235,342
245,381
255,379
265,413
275,402
285,438
295,465
305,497
315,470
325,527
335,513
345,561
355,555
365,597
375,658
385,680
395,648
405,727
415,761
425,797
435,795
445,852
455,909
465,940
475,1015
485,1084
495,1135
505,1225
515,1245
525,1410
535,1587
545,1745
555,1957
565,2161
575,2321
585,2580
595,2760
605,3106
615,3523
625,3709
635,4037
645,4454
655,4838
665,5123
675,5364
685,5766
695,6083
705,6469
715,6649
725,6801
735,7016
745,7129
755,7161
765,7252
775,7206
785,6971
795,6932
805,6521
815,6396
825,6340
835,5910
845,5539
855,5286
865,4932
875,4553
885,4274
895,3978
905,3734
915,3372
925,3089
935,2818
945,2543
955,2335
965,2184
975,1934
985,1755
995,1672
1005,1488
1015,1435
1025,1304
1035,1173
1045,1104
1055,1084
1065,971
1075,936
1085,920
1095,865
1105,845
1115,787
1125,781
1135,657
1145,679
1155,691
1165,695
1175,697
1185,660
1195,652
1205,647
1215,642
1225,634
1235,671
1245,659
1255,655
1265,643
1275,639
1285,655
1295,609
1305,628
1315,632
1325,619
1335,630
1345,649
1355,604
1365,630
1375,600
1385,586
1395,614
1405,600
1415,614
1425,614
1435,599
1445,628
1455,557
1465,618
1475,572
1485,590
1495,566
1505,589
1515,533
1525,583
1535,579
1545,549
1555,542
1565,518
1575,545
1585,531
1595,511
1605,528
1615,502
1625,506
1635,502
1645,514
1655,492
1665,502
1675,507
1685,466
1695,487
1705,461
1715,493
1725,502
1735,466
1745,453
1755,470
1765,475
1775,463
1785,490
1795,505
1805,432
1815,434
1825,448
1835,454
1845,465
1855,464
1865,441
1875,448
1885,466
1895,477
1905,440
1915,436
1925,471
1935,439
1945,479
1955,472
1965,441
1975,434
1985,445
1995,448
2005,467
2015,467
2025,448
2035,447
2045,438
2055,469
2065,447
2075,445
2085,421
2095,433
2105,447
2115,422
2125,447
2135,456
2145,459
2155,389
2165,444
2175,446
2185,465
2195,458
2205,396
2215,435
2225,413
2235,479
2245,425
2255,420
2265,466
2275,448
2285,424
2295,442
2305,420
2315,449
2325,462
2335,446
2345,417
2355,443
2365,478
2375,452
2385,442
2395,405
2405,439
2415,438
2425,453
2435,446
2445,403
2455,465
2465,418
2475,468
2485,457
2495,447
2505,431
2515,439
2525,419
2535,460
2545,422
2555,391
2565,435
2575,450
2585,431
2595,431
2605,396
2615,447
2625,431
2635,460
2645,413
2655,426
2665,436
2675,446
2685,406
2695,449
2705,430
2715,444
2725,412
2735,447
2745,424
2755,405
2765,429
2775,456
2785,419
2795,402
2805,482
2815,451
2825,426
2835,447
2845,417
2855,436
2865,445
2875,415
2885,414
2895,420
2905,422
2915,440
2925,427
2935,438
2945,442
2955,450
2965,408
2975,434
2985,431
2995,470
3005,428
3015,449
3025,463
3035,465
3045,423
3055,400
3065,440
3075,426
3085,453
3095,450
3105,403
3115,458
3125,419
3135,431
3145,428
3155,465
3165,466
3175,466
3185,431
3195,410
3205,427
3215,417
3225,409
3235,425
3245,432
3255,456
3265,449
3275,447
3285,429
3295,491
3305,487
3315,467
3325,499
3335,508
3345,465
3355,462
3365,462
3375,451
3385,451
3395,498
3405,439
3415,451
3425,465
3435,451
3445,464
3455,462
3465,529
3475,452
3485,516
3495,431
3505,466
3515,446
3525,489
3535,493
3545,498
3555,441
3565,478
3575,496
3585,491
3595,474
3605,545
3615,482
3625,505
3635,534
3645,529
3655,512
3665,528
3675,521
3685,524
3695,512
3705,495
3715,491
3725,535
3735,522
3745,512
3755,522
3765,534
3775,559
3785,536
3795,539
3805,548
3815,541
3825,567
3835,555
3845,508
3855,556
3865,507
3875,520
3885,503
3895,529
3905,538
3915,583
3925,524
3935,551
3945,573
3955,531
3965,565
3975,531
3985,585
3995,541
4005,572
4015,590
4025,508
4035,547
4045,512
4055,520
4065,561
4075,570
4085,541
4095,542
4105,554
4115,540
4125,524
4135,566
4145,519
4155,559
4165,541
4175,563
4185,544
4195,532
4205,510
4215,535
4225,539
4235,553
4245,519
4255,539
4265,519
4275,523
4285,476
4295,541
4305,471
4315,519
4325,496
4335,484
4345,499
4355,488
4365,510
4375,496
4385,504
4395,502
4405,507
4415,485
4425,484
4435,472
4445,487
4455,474
4465,456
4475,460
4485,460
4495,485
4505,436
4515,456
4525,457
4535,476
4545,450
4555,476
4565,440
4575,494
4585,454
4595,427
4605,442
4615,469
4625,417
4635,434
4645,429
4655,458
4665,459
4675,434
4685,468
4695,434
4705,439
4715,415
4725,388
4735,408
4745,445
4755,412
4765,422
4775,428
4785,405
4795,418
4805,438
4815,403
4825,435
4835,435
4845,400
4855,409
4865,389
4875,410
4885,409
4895,392
4905,420
4915,405
4925,408
4935,421
4945,413
4955,411
4965,409
4975,362
4985,423
4995,417
5005,400
5015,400
5025,402
5035,400
5045,396
5055,401
5065,363
5075,426
5085,401
5095,399
5105,417
5115,391
5125,359
5135,399
5145,379
5155,356
5165,379
5175,364
5185,392
5195,384
5205,375
5215,385
5225,368
5235,398
5245,416
5255,380
5265,383
5275,357
5285,378
5295,390
5305,380
5315,400
5325,375
5335,370
5345,367
5355,334
5365,345
5375,364
5385,398
5395,378
5405,386
5415,367
5425,365
5435,350
5445,390
5455,365
5465,381
5475,372
5485,356
5495,320
5505,381
5515,370
5525,346
5535,367
5545,365
5555,370
5565,368
5575,366
5585,362
5595,345
5605,380
5615,397
5625,348
5635,330
5645,331
5655,336
5665,351
5675,367
5685,344
5695,399
5705,356
5715,357
5725,344
5735,372
5745,357
5755,354
5765,365
5775,350
5785,351
5795,358
5805,335
5815,379
5825,344
5835,381
5845,340
5855,341
5865,356
5875,362
5885,342
5895,359
5905,354
5915,349
5925,385
5935,348
5945,356
5955,361
5965,368
5975,381
5985,375
5995,354
6005,396
6015,346
6025,347
6035,366
6045,360
6055,335
6065,349
6075,380
6085,364
6095,350
6105,354
6115,320
6125,381
6135,356
6145,332
6155,355
6165,359
6175,322
6185,344
6195,317
6205,374
6215,337
6225,363
6235,350
6245,342
6255,354
6265,323
6275,322
6285,355
6295,351
6305,367
6315,346
6325,320
6335,341
6345,316
6355,326
6365,343
6375,359
6385,379
6395,367
6405,329
6415,360
6425,321
6435,322
6445,377
6455,345
6465,358
6475,313
6485,368
6495,365
6505,376
6515,354
6525,355
6535,349
6545,321
6555,323
6565,369
6575,338
6585,330
6595,344
6605,329
6615,319
6625,334
6635,334
6645,376
6655,319
6665,373
6675,329
6685,343
6695,380
6705,324
6715,328
6725,335
6735,354
6745,372
6755,333
6765,323
6775,328
6785,368
6795,341
6805,328
6815,350
6825,380
6835,341
6845,320
6855,368
6865,324
6875,371
6885,331
6895,329
6905,337
6915,360
6925,339
6935,292
6945,323
6955,350
6965,328
6975,360
6985,340
6995,329
7005,364
7015,362
7025,300
7035,282
7045,332
7055,346
7065,395
7075,355
7085,332
7095,342
7105,323
7115,312
7125,343
7135,348
7145,340
7155,344
7165,351
7175,324
7185,367
7195,353
7205,323
7215,358
7225,368
7235,340
7245,352
7255,360
7265,341
7275,333
7285,340
7295,319
7305,347
7315,301
7325,349
7335,347
7345,334
7355,351
7365,314
7375,331
7385,334
7395,328
7405,366
7415,286
7425,297
7435,344
7445,358
7455,374
7465,333
7475,300
7485,354
7495,374
7505,323
7515,301
7525,308
7535,328
7545,353
7555,368
7565,339
7575,341
7585,334
7595,332
7605,338
7615,335
7625,312
7635,309
7645,337
7655,344
7665,328
7675,342
7685,364
7695,278
7705,321
7715,317
7725,316
7735,344
7745,311
7755,299
7765,349
7775,305
7785,324
7795,331
7805,340
7815,340
7825,304
7835,310
7845,354
7855,305
7865,329
7875,316
7885,301
7895,294
7905,316
7915,338
7925,290
7935,337
7945,326
7955,308
7965,320
7975,276
7985,317
7995,341
8005,303
8015,332
8025,282
8035,303
8045,349
8055,307
8065,312
8075,311
8085,291
8095,323
8105,333
8115,327
8125,305
8135,291
8145,311
8155,284
8165,310
8175,335
8185,296
8195,324
8205,298
8215,285
8225,306
8235,291
8245,275
8255,268
8265,268
8275,277
8285,302
8295,308
8305,300
8315,278
8325,284
8335,303
8345,276
8355,313
8365,306
8375,289
8385,283
8395,320
8405,290
8415,293
8425,301
8435,266
8445,282
8455,278
8465,285
8475,269
8485,272
8495,271
8505,251
8515,275
8525,249
8535,265
8545,234
8555,272
8565,269
8575,240
8585,261
8595,249
8605,240
8615,284
8625,271
8635,245
8645,218
8655,254
8665,230
8675,241
8685,257
8695,259
8705,217
8715,274
8725,243
8735,230
8745,225
8755,231
