-495,0
-485,0
-475,0
-465,0
-455,0
-445,0
-435,0
-425,0
-415,0
-405,0
-395,0
-385,0
-375,0
-365,0
-355,0
-345,0
-335,0
-325,0
-315,0
-305,0
-295,0
-285,0
-275,0
-265,0
-255,0
-245,0
-235,0
-225,0
-215,0
-205,0
-195,0
-185,1
-175,6
-165,7
-155,16
-145,18
-135,34
-125,56
-115,90
-105,119
-95,160
-85,203
-75,274
-65,318
-55,364
-45,488
-35,511
-25,629
-15,618
-5,648
5,668
15,700
25,697
35,632
45,574
55,546
65,481
75,409
85,362
95,289
105,230
115,193
125,156
135,112
145,99
155,78
165,67
175,48
185,51
195,53
205,43
215,52
225,56
235,52
245,38
255,48
265,47
275,53
285,48
295,49
305,39
315,59
325,47
335,45
345,50
355,38
365,49
375,59
385,44
395,39
405,49
415,48
425,41
435,56
445,50
455,35
465,61
475,48
485,46
495,51
505,54
515,48
525,64
535,52
545,46
555,61
565,67
575,34
585,50
595,53
605,57
615,49
625,54
635,48
645,52
655,48
665,50
675,46
685,61
695,51
705,58
715,51
725,57
735,55
745,64
755,48
765,49
775,59
785,62
795,64
805,52
815,58
825,54
835,48
845,58
855,63
865,63
875,53
885,60
895,60
905,50
915,49
925,55
935,52
945,61
955,52
965,62
975,62
985,60
995,59
1005,65
1015,68
1025,52
1035,51
1045,54
1055,67
1065,53
1075,66
1085,66
1095,67
1105,60
1115,79
1125,61
1135,67
1145,53
1155,62
1165,71
1175,61
1185,68
1195,63
1205,62
1215,57
1225,57
1235,67
1245,59
1255,68
1265,48
1275,67
1285,73
1295,89
1305,62
1315,57
1325,54
1335,69
1345,63
1355,69
1365,63
1375,64
1385,57
1395,72
1405,75
1415,66
1425,63
1435,67
1445,63
1455,69
1465,64
1475,68
1485,71
1495,72
1505,76
1515,75
1525,69
1535,67
1545,70
1555,69
1565,67
1575,71
1585,90
1595,66
1605,65
1615,74
1625,67
1635,67
1645,71
1655,79
1665,81
1675,71
1685,70
1695,74
1705,89
1715,93
1725,75
1735,57
1745,67
1755,79
1765,83
1775,82
1785,67
1795,77
1805,68
1815,81
1825,91
1835,85
1845,90
1855,78
1865,88
1875,90
1885,80
1895,90
1905,89
1915,75
1925,77
1935,94
1945,115
1955,77
1965,116
1975,107
1985,106
1995,95
2005,91
2015,93
2025,106
2035,97
2045,102
2055,104
2065,123
2075,93
2085,101
2095,95
2105,124
2115,113
2125,112
2135,116
2145,109
2155,115
2165,105
2175,108
2185,112
2195,106
2205,119
2215,115
2225,99
2235,89
2245,106
2255,108
2265,91
2275,98
2285,111
2295,92
2305,112
2315,102
2325,85
2335,111
2345,95
2355,114
2365,107
2375,111
2385,108
2395,91
2405,106
2415,110
2425,82
2435,105
2445,103
2455,79
2465,80
2475,84
2485,75
2495,87
2505,97
2515,87
2525,87
2535,72
2545,102
2555,91
2565,87
2575,89
2585,80
2595,84
2605,90
2615,69
2625,78
2635,86
2645,81
2655,78
2665,93
2675,90
2685,62
2695,85
2705,79
2715,79
2725,73
2735,65
2745,64
2755,71
2765,77
2775,83
2785,61
2795,69
2805,68
2815,73
2825,70
2835,86
2845,61
2855,63
2865,82
2875,60
2885,56
2895,74
2905,77
2915,65
2925,66
2935,64
2945,63
2955,60
2965,70
2975,55
2985,69
2995,71
3005,72
3015,55
3025,62
3035,65
3045,61
3055,66
3065,65
3075,52
3085,68
3095,70
3105,79
3115,63
3125,54
3135,73
3145,61
3155,57
3165,59
3175,69
3185,66
3195,67
3205,65
3215,64
3225,69
3235,63
3245,58
3255,60
3265,71
3275,74
3285,63
3295,66
3305,61
3315,72
3325,61
3335,67
3345,59
3355,56
3365,67
3375,44
3385,53
3395,66
3405,68
3415,66
3425,58
3435,60
3445,59
3455,56
3465,62
3475,73
3485,58
3495,73
3505,63
3515,64
3525,61
3535,75
3545,65
3555,60
3565,73
3575,81
3585,69
3595,57
3605,71
3615,58
3625,60
3635,51
3645,49
3655,83
3665,81
3675,56
3685,76
3695,53
3705,79
3715,60
3725,61
3735,51
3745,64
3755,55
3765,63
3775,64
3785,61
3795,66
3805,53
3815,74
3825,54
3835,57
3845,56
3855,63
3865,58
3875,54
3885,56
3895,58
3905,57
3915,75
3925,55
3935,62
3945,59
3955,64
3965,64
3975,60
3985,59
3995,66
4005,55
4015,43
4025,53
4035,58
4045,59
4055,42
4065,49
4075,64
4085,46
4095,52
4105,47
4115,44
4125,53
4135,50
4145,46
4155,55
4165,59
4175,53
4185,55
4195,43
4205,41
4215,43
4225,40
4235,50
4245,45
4255,39
4265,42
4275,38
4285,56
4295,41
4305,41
4315,44
4325,48
4335,38
4345,36
4355,37
4365,45
4375,35
4385,39
4395,38
4405,45
4415,42
4425,40
4435,34
4445,36
4455,41
4465,24
4475,33
4485,41
4495,49
4505,30
4515,34
4525,39
4535,42
4545,40
4555,32
4565,35
4575,39
4585,33
4595,26
4605,39
4615,36
4625,38
4635,30
4645,36
4655,26
4665,40
4675,37
4685,37
4695,23
4705,46
4715,39
4725,45
4735,42
4745,29
4755,33
4765,35
4775,29
4785,38
4795,34
4805,50
4815,27
4825,36
4835,28
4845,40
4855,24
4865,33
4875,34
4885,42
4895,40
4905,42
4915,42
4925,45
4935,36
4945,40
4955,50
4965,40
4975,39
4985,50
4995,51
5005,43
5015,53
5025,38
5035,45
5045,40
5055,42
5065,56
5075,48
5085,39
5095,53
5105,51
5115,58
5125,58
5135,65
5145,51
5155,66
5165,51
5175,74
5185,52
5195,68
5205,69
5215,72
5225,64
5235,64
5245,76
5255,86
5265,76
5275,77
5285,84
5295,98
5305,72
5315,75
5325,82
5335,95
5345,95
5355,111
5365,112
5375,99
5385,107
5395,116
5405,126
5415,110
5425,120
5435,104
5445,129
5455,126
5465,103
5475,146
5485,144
5495,139
5505,149
5515,143
5525,149
5535,159
5545,143
5555,187
5565,192
5575,163
5585,141
5595,187
5605,170
5615,179
5625,169
5635,178
5645,151
5655,160
5665,181
5675,174
5685,192
5695,184
5705,185
5715,184
5725,188
