0,
0,
0,
0,
0,
1,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,
1,
0,
3,
3,
5,
11,
26,
33,
70,
80,
119,
164,
246,
255,
350,
443,
457,
519,
591,
574,
599,
594,
618,
577,
534,
511,
438,
419,
331,
267,
243,
158,
104,
86,
63,
55,
44,
39,
33,
32,
25,
30,
27,
42,
33,
23,
26,
31,
22,
38,
25,
24,
29,
32,
33,
17,
27,
21,
30,
25,
30,
23,
24,
20,
33,
35,
32,
22,
28,
21,
42,
39,
43,
26,
34,
28,
31,
24,
30,
32,
24,
21,
27,
27,
32,
30,
24,
27,
25,
26,
30,
28,
27,
24,
40,
30,
37,
34,
35,
28,
23,
30,
33,
49,
41,
38,
39,
36,
37,
48,
38,
49,
42,
47,
49,
42,
32,
32,
46,
30,
44,
44,
36,
42,
41,
26,
33,
46,
49,
39,
34,
36,
37,
34,
32,
41,
36,
23,
23,
29,
32,
20,
28,
31,
37,
28,
25,
21,
21,
25,
27,
24,
30,
26,
26,
25,
24,
23,
16,
21,
26,
26,
12,
30,
25,
26,
21,
21,
15,
15,
22,
20,
25,
21,
21,
19,
16,
14,
28,
14,
17,
32,
20,
17,
11,
12,
20,
13,
18,
24,
18,
16,
20,
26,
23,
14,
22,
16,
13,
10,
14,
18,
20,
24,
12,
10,
17,
15,
21,
10,
15,
16,
19,
13,
17,
17,
12,
11,
21,
14,
13,
21,
13,
16,
9,
18,
11,
10,
15,
16,
15,
13,
26,
13,
11,
18,
15,
21,
8,
22,
8,
17,
10,
15,
10,
20,
20,
16,
13,
16,
12,
15,
16,
14,
16,
21,
14,
13,
9,
14,
16,
15,
15,
12,
9,
8,
13,
11,
10,
12,
19,
16,
18,
15,
12,
19,
12,
16,
18,
15,
9,
13,
10,
16,
15,
18,
17,
15,
11,
9,
16,
9,
11,
14,
16,
6,
17,
6,
11,
13,
16,
20,
17,
17,
19,
20,
11,
11,
11,
17,
19,
15,
17,
9,
16,
14,
18,
14,
17,
12,
12,
16,
6,
8,
20,
14,
10,
13,
11,
10,
12,
17,
12,
17,
13,
15,
9,
16,
21,
22,
14,
15,
14,
13,
18,
11,
15,
21,
17,
8,
12,
12,
17,
12,
17,
13,
15,
18,
17,
16,
9,
19,
19,
12,
19,
19,
20,
17,
15,
16,
17,
15,
10,
11,
13,
16,
13,
13,
15,
10,
12,
9,
18,
19,
16,
20,
23,
18,
15,
13,
11,
10,
11,
12,
17,
14,
16,
20,
14,
15,
12,
14,
21,
15,
24,
17,
10,
14,
13,
11,
12,
9,
14,
22,
13,
12,
13,
7,
9,
10,
12,
7,
16,
15,
17,
14,
7,
11,
11,
11,
9,
11,
6,
10,
15,
14,
12,
7,
9,
16,
12,
8,
15,
14,
16,
15,
14,
11,
16,
11,
9,
8,
24,
12,
7,
17,
10,
10,
13,
18,
11,
16,
10,
14,
9,
12,
17,
7,
10,
17,
22,
12,
16,
15,
17,
18,
22,
13,
24,
20,
17,
21,
26,
29,
19,
27,
20,
22,
23,
24,
19,
23,
32,
23,
18,
15,
31,
18,
14,
19,
26,
30,
13,
14,
23,
15,
25,
22,
15,
22,
15,
21,
21,
17,
15,
15,
10,
20,
19,
21,
12,
20,
14,
19,
12,
12,
7,
20,
17,
10,
17,
16,
23,
17,
18,
16,
19,
23,
14,
22,
15,
14,
25,
16,
11,
13,
25,
14,
16,
15,
20,
20,
14,
12,
19,
18,
14,
16,
12,
14,
13,
20,
12,
21,
17,
15,
13,
13,
15,
14,
7,
8,
9,
14,
7,
12,
6,
6,
12,
9,
15,
8,
11,
10,
8,
6,
6,
7,
3,
4,
6,
7,
4,
6,
5,
3,
4,
5,
4,
6,
3,
8,
8,
2,
6,
1,
5,
3,
5,
2,
2,
1,
5,
2,
5,
3,
3,
2,
2,
2,
7,
3,
0,
5,
4,
1,
2,
1,
0,
3,
4,
1,
2,
0,
1,
3,
1,
0,
1,
1,
2,
0,
1,
0,
0,
1,
1,
0,
1,
0,
0,
1,
1,
2,
1,
0,
0,
0,
0,
1,
0,
0,
0,
0,
2,
0,
1,
0,
0,
0,
0,
0,
0,
1,
0,
1,
0,
0,
0,
0,
0,
0,
0,
1,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,
0,
0,
0,
