,ADC channel,average,error
203,1535.0,60.666666666666664,0.6666666666666643
204,1545.0,71.66666666666667,7.333333333333329
205,1555.0,65.0,11.0
206,1565.0,70.33333333333333,19.66666666666667
207,1575.0,67.66666666666667,12.666666666666671
208,1585.0,65.66666666666667,13.666666666666671
209,1595.0,68.33333333333333,5.333333333333329
210,1605.0,66.0,8.0
211,1615.0,56.333333333333336,7.666666666666664
212,1625.0,64.33333333333333,11.666666666666671
213,1635.0,62.0,7.0
214,1645.0,60.333333333333336,4.333333333333336
215,1655.0,58.333333333333336,6.666666666666664
216,1665.0,56.0,16.0
217,1675.0,62.666666666666664,10.333333333333336
218,1685.0,58.333333333333336,4.666666666666664
219,1695.0,47.0,4.0
220,1705.0,58.666666666666664,5.333333333333336
221,1715.0,60.333333333333336,5.333333333333336
222,1725.0,52.333333333333336,10.333333333333336
223,1735.0,46.0,3.0
224,1745.0,64.0,10.0
225,1755.0,62.333333333333336,4.333333333333336
226,1765.0,56.0,10.0
227,1775.0,56.0,9.0
228,1785.0,52.0,6.0
229,1795.0,45.333333333333336,11.333333333333336
230,1805.0,53.666666666666664,10.333333333333336
231,1815.0,49.0,11.0
232,1825.0,46.666666666666664,9.333333333333336
233,1835.0,52.666666666666664,2.6666666666666643
234,1845.0,46.666666666666664,11.333333333333336
235,1855.0,55.333333333333336,3.6666666666666643
236,1865.0,55.666666666666664,7.666666666666664
237,1875.0,54.0,13.0
238,1885.0,48.0,10.0
239,1895.0,46.0,5.0
240,1905.0,49.333333333333336,11.333333333333336
241,1915.0,47.666666666666664,5.333333333333336
242,1925.0,48.0,6.0
243,1935.0,48.0,2.0
244,1945.0,40.0,11.0
245,1955.0,53.333333333333336,2.6666666666666643
246,1965.0,49.666666666666664,5.333333333333336
247,1975.0,57.333333333333336,10.333333333333336
248,1985.0,50.0,10.0
249,1995.0,48.666666666666664,12.333333333333336
250,2005.0,51.333333333333336,13.333333333333336
251,2015.0,39.333333333333336,5.666666666666664
252,2025.0,47.333333333333336,8.666666666666664
253,2035.0,50.333333333333336,9.666666666666664
254,2045.0,48.666666666666664,2.3333333333333357
255,2055.0,52.333333333333336,8.666666666666664
256,2065.0,44.333333333333336,10.333333333333336
257,2075.0,42.666666666666664,6.333333333333336
258,2085.0,42.333333333333336,5.333333333333336
259,2095.0,51.0,4.0
260,2105.0,51.666666666666664,3.6666666666666643
261,2115.0,45.666666666666664,10.666666666666664
262,2125.0,46.0,5.0
263,2135.0,41.666666666666664,5.666666666666664
264,2145.0,37.666666666666664,9.666666666666664
265,2155.0,43.333333333333336,6.333333333333336
266,2165.0,44.0,7.0
267,2175.0,49.666666666666664,5.666666666666664
268,2185.0,41.333333333333336,1.3333333333333357
269,2195.0,40.333333333333336,6.333333333333336
270,2205.0,42.333333333333336,4.333333333333336
271,2215.0,43.0,1.0
272,2225.0,46.666666666666664,5.333333333333336
273,2235.0,48.0,4.0
274,2245.0,38.666666666666664,3.6666666666666643
275,2255.0,44.333333333333336,11.666666666666664
276,2265.0,43.333333333333336,9.333333333333336
277,2275.0,38.666666666666664,3.3333333333333357
278,2285.0,48.0,1.0
279,2295.0,45.666666666666664,10.666666666666664
280,2305.0,37.666666666666664,4.666666666666664
281,2315.0,45.333333333333336,5.666666666666664
282,2325.0,41.0,3.0
283,2335.0,40.0,10.0
284,2345.0,39.666666666666664,5.666666666666664
285,2355.0,40.0,5.0
286,2365.0,44.0,3.0
287,2375.0,44.666666666666664,4.666666666666664
288,2385.0,41.0,5.0
289,2395.0,51.0,4.0
290,2405.0,43.666666666666664,11.333333333333336
291,2415.0,42.0,6.0
292,2425.0,40.0,3.0
293,2435.0,40.666666666666664,2.6666666666666643
